1.000000, u397
1.000000, u398
1.000000, u399
1.000000, u402
1.000000, u405
1.000000, u406
1.000000, u407
1.000000, u408
1.000000, u409
1.000000, u410
1.000000, u411
1.000000, u412
1.000000, u413
1.000000, u414
1.000000, u415
1.000000, u416
1.000000, u417
1.000000, u418
1.000000, u419
1.000000, u420
1.000000, u423
1.000000, u426
1.000000, u427
1.000000, u428
1.000000, u429
1.000000, u431
1.000000, u432
1.000000, u433
1.000000, u434
1.000000, u435
1.000000, u436
1.000000, u438
1.000000, u439
1.000000, u440
1.000000, u444
1.000000, u447
1.000000, u448
1.000000, u449
1.000000, u450
1.000000, u451
1.000000, u452
1.000000, u453
1.000000, u454
1.000000, u455
1.000000, u456
1.000000, u457
1.000000, u458
1.000000, u459
1.000000, u460
1.000000, u461
1.000000, u468
1.000000, u469
1.000000, u470
1.000000, u471
1.000000, u472
1.000000, u473
1.000000, u474
1.000000, u475
1.000000, u477
1.000000, u478
1.000000, u479
1.000000, u480
1.000000, u481
1.000000, u482
1.000000, u489
1.000000, u490
1.000000, u491
1.000000, u492
1.000000, u493
1.000000, u494
1.000000, u495
1.000000, u496
1.000000, u497
1.000000, u498
1.000000, u499
1.000000, u500
1.000000, u501
1.000000, u502
1.000000, u503
1.000000, u510
1.000000, u511
1.000000, u512
1.000000, u513
1.000000, u514
1.000000, u515
1.000000, u517
1.000000, u518
1.000000, u519
1.000000, u520
1.000000, u521
1.000000, u522
1.000000, u523
1.000000, u524
1.000000, u525
1.000000, u528
1.000000, u531
1.000000, u532
1.000000, u533
1.000000, u534
1.000000, u535
1.000000, u536
1.000000, u537
1.000000, u538
1.000000, u539
1.000000, u540
1.000000, u541
1.000000, u542
1.000000, u543
1.000000, u544
1.000000, u545
1.000000, u552
1.000000, u553
1.000000, u554
1.000000, u555
1.000000, u557
1.000000, u558
1.000000, u559
1.000000, u560
1.000000, u561
1.000000, u562
1.000000, u563
1.000000, u564
1.000000, u565
1.000000, u566
1.000000, u573
1.000000, u574
1.000000, u575
1.000000, u576
1.000000, u577
1.000000, u579
1.000000, u580
1.000000, u581
1.000000, u582
1.000000, u583
1.000000, u584
1.000000, u585
1.000000, u586
1.000000, u587
1.000000, u588
1.000000, u594
1.000000, u595
1.000000, u596
1.000000, u598
1.000000, u599
1.000000, u600
1.000000, u601
1.000000, u602
1.000000, u603
1.000000, u604
1.000000, u605
1.000000, u606
1.000000, u607
1.000000, u608
1.000000, u615
1.000000, u616
1.000000, u617
1.000000, u618
1.000000, u619
1.000000, u620
1.000000, u621
1.000000, u622
1.000000, u623
1.000000, u624
1.000000, u625
1.000000, u626
1.000000, u627
1.000000, u628
1.000000, u629
1.000000, u636
1.000000, u637
1.000000, u638
1.000000, u639
1.000000, u640
1.000000, u641
1.000000, u642
1.000000, u643
1.000000, u644
1.000000, u645
1.000000, u646
1.000000, u647
1.000000, u648
1.000000, u649
1.000000, u650
1.000000, u651
1.000000, u657
1.000000, u658
1.000000, u660
1.000000, u661
1.000000, u662
1.000000, u663
1.000000, u664
1.000000, u665
1.000000, u666
1.000000, u668
1.000000, u669
1.000000, u670
1.000000, u671
1.000000, u675
1.000000, u678
1.000000, u679
1.000000, u680
1.000000, u681
1.000000, u682
1.000000, u684
1.000000, u685
1.000000, u686
1.000000, u687
1.000000, u688
1.000000, u689
1.000000, u690
1.000000, u691
1.000000, u692
1.000000, u695
1.000000, u696
1.000000, u698
1.000000, u699
1.000000, u700
1.000000, u701
1.000000, u702
1.000000, u704
1.000000, u706
1.000000, u707
1.000000, u709
1.000000, u710
1.000000, u711
1.000000, u712
1.000000, u714
1.000000, u716
1.000000, u717
1.000000, u718
1.000000, u720
1.000000, u721
1.000000, u722
1.000000, u724
1.000000, u725
1.000000, u726
1.000000, u727
1.000000, u728
1.000000, u731
1.000000, u732
1.000000, u733
1.000000, u737
1.000000, u738
1.000000, u739
1.000000, u741
1.000000, u742
1.000000, u743
1.000000, u744
1.000000, u745
1.000000, u747
1.000000, u748
1.000000, u750
1.000000, u751
1.000000, u752
1.000000, u753
1.000000, u754
1.000000, u755
1.000000, u758
1.000000, u759
1.000000, u760
1.000000, u761
1.000000, u762
1.000000, u763
1.000000, u764
1.000000, u766
1.000000, u767
1.000000, u769
1.000000, u771
1.000000, u773
1.000000, u774
1.000000, u776
1.000000, u779
1.000000, u780
1.000000, u782
1.000000, u783
1.000000, u784
1.000000, u785
1.000000, u786
1.000000, u787
1.000000, u788
1.000000, u789
1.000000, u790
1.000000, u792
1.000000, u794
1.000000, u795
1.000000, u800
1.000000, u801
1.000000, u804
1.000000, u805
1.000000, u806
1.000000, u807
1.000000, u808
1.000000, u809
1.000000, u811
1.000000, u812
1.000000, u814
1.000000, u815
1.000000, u816
1.000000, u817
1.000000, u818
1.000000, u821
1.000000, u822
1.000000, u823
1.000000, u825
1.000000, u826
1.000000, u828
1.000000, u829
1.000000, u831
1.000000, u832
1.000000, u833
1.000000, u834
1.000000, u835
1.000000, u836
1.000000, u837
1.000000, u838
1.000000, u842
1.000000, u843
1.000000, u846
1.000000, u847
1.000000, u849
1.000000, u850
1.000000, u851
1.000000, u853
1.000000, u854
1.000000, u855
1.000000, u856
1.000000, u857
1.000000, u858
1.000000, u860
1.000000, u863
1.000000, u864
1.000000, u865
1.000000, u867
1.000000, u868
1.000000, u869
1.000000, u870
1.000000, u871
1.000000, u872
1.000000, u873
1.000000, u874
1.000000, u875
1.000000, u876
1.000000, u877
1.000000, u878
1.000000, u879
1.000000, u880
1.000000, u884
1.000000, u885
1.000000, u886
1.000000, u888
1.000000, u889
1.000000, u890
1.000000, u891
1.000000, u892
1.000000, u893
1.000000, u894
1.000000, u895
1.000000, u896
1.000000, u898
1.000000, u900
1.000000, u901
1.000000, u902
1.000000, u905
1.000000, u906
1.000000, u907
1.000000, u908
1.000000, u910
1.000000, u911
1.000000, u913
1.000000, u914
1.000000, u915
1.000000, u916
1.000000, u917
1.000000, u918
1.000000, u919
1.000000, u920
1.000000, u921
1.000000, u922
1.000000, u927
1.000000, u928
1.000000, u929
1.000000, u930
1.000000, u931
1.000000, u932
1.000000, u934
1.000000, u935
1.000000, u936
1.000000, u937
1.000000, u939
1.000000, u940
1.000000, u941
1.000000, u942
1.000000, u943
1.000000, u947
1.000000, u948
1.000000, u949
1.000000, u950
1.000000, u951
1.000000, u952
1.000000, u953
1.000000, u954
1.000000, u955
1.000000, u956
1.000000, u957
1.000000, u960
1.000000, u961
1.000000, u962
1.000000, u965
1.000000, u968
1.000000, u969
1.000000, u970
1.000000, u973
1.000000, u975
1.000000, u976
1.000000, u978
1.000000, u979
1.000000, u980
1.000000, u981
1.000000, u985
1.000000, u986
1.000000, u989
1.000000, u990
1.000000, u991
1.000000, u993
1.000000, u994
1.000000, u995
1.000000, u996
1.000000, u997
1.000000, u998
1.000000, u999
1.000000, u1000
1.000000, u1001
1.000000, u1003
1.000000, u1004
1.000000, u1005
1.000000, u1006
1.000000, u1007
1.000000, u1008
1.000000, u1010
1.000000, u1011
1.000000, u1012
1.000000, u1013
1.000000, u1015
1.000000, u1016
1.000000, u1017
1.000000, u1018
1.000000, u1019
1.000000, u1021
1.000000, u1023
1.000000, u1024
1.000000, u1026
1.000000, u1027
1.000000, u1028
1.000000, u1029
1.000000, u1031
1.000000, u1032
1.000000, u1038
1.000000, u1039
1.000000, u1040
1.000000, u1042
1.000000, u1043
1.000000, u1044
1.000000, u1046
1.000000, u1047
1.000000, u1048
1.000000, u1049
1.000000, u1052
1.000000, u1053
1.000000, u1054
1.000000, u1056
1.000000, u1058
1.000000, u1059
1.000000, u1060
1.000000, u1061
1.000000, u1062
1.000000, u1064
1.000000, u1066
1.000000, u1067
1.000000, u1068
1.000000, u1069
1.000000, u1070
1.000000, u1073
1.000000, u1077
1.000000, u1078
1.000000, u1079
1.000000, u1080
1.000000, u1081
1.000000, u1082
1.000000, u1083
1.000000, u1084
1.000000, u1085
1.000000, u1086
1.000000, u1087
1.000000, u1088
1.000000, u1089
1.000000, u1090
1.000000, u1091
1.000000, u1094
1.000000, u1098
1.000000, u1100
1.000000, u1101
1.000000, u1102
1.000000, u1103
1.000000, u1105
1.000000, u1106
1.000000, u1107
1.000000, u1108
1.000000, u1109
1.000000, u1110
1.000000, u1111
1.000000, u1112
1.000000, u1115
1.000000, u1119
1.000000, u1120
1.000000, u1121
1.000000, u1122
1.000000, u1123
1.000000, u1125
1.000000, u1126
1.000000, u1127
1.000000, u1128
1.000000, u1130
1.000000, u1131
1.000000, u1132
1.000000, u1133
1.000000, u1136
1.000000, u1140
1.000000, u1142
1.000000, u1143
1.000000, u1144
1.000000, u1145
1.000000, u1146
1.000000, u1147
1.000000, u1148
1.000000, u1149
1.000000, u1150
1.000000, u1151
1.000000, u1152
1.000000, u1153
1.000000, u1154
1.000000, u1157
1.000000, u1159
1.000000, u1161
1.000000, u1162
1.000000, u1163
1.000000, u1164
1.000000, u1165
1.000000, u1166
1.000000, u1167
1.000000, u1168
1.000000, u1169
1.000000, u1170
1.000000, u1171
1.000000, u1172
1.000000, u1174
1.000000, u1175
1.000000, u1178
1.000000, u1182
1.000000, u1183
1.000000, u1184
1.000000, u1185
1.000000, u1186
1.000000, u1187
1.000000, u1188
1.000000, u1189
1.000000, u1190
1.000000, u1191
1.000000, u1192
1.000000, u1193
1.000000, u1194
1.000000, u1195
1.000000, u1199
1.000000, u1203
1.000000, u1204
1.000000, u1205
1.000000, u1207
1.000000, u1208
1.000000, u1209
1.000000, u1210
1.000000, u1211
1.000000, u1212
1.000000, u1213
1.000000, u1215
1.000000, u1216
1.000000, u1217
1.000000, u1220
1.000000, u1222
1.000000, u1223
1.000000, u1224
1.000000, u1225
1.000000, u1226
1.000000, u1227
1.000000, u1228
1.000000, u1229
1.000000, u1230
1.000000, u1231
1.000000, u1232
1.000000, u1233
1.000000, u1234
1.000000, u1235
1.000000, u1236
1.000000, u1237
1.000000, u1238
1.000000, u1241
1.000000, u1243
1.000000, u1245
1.000000, u1246
1.000000, u1247
1.000000, u1248
1.000000, u1249
1.000000, u1250
1.000000, u1251
1.000000, u1252
1.000000, u1253
1.000000, u1254
1.000000, u1255
1.000000, u1256
1.000000, u1257
1.000000, u1258
1.000000, u1259
1.000000, u1262
1.000000, u1263
1.000000, u1265
1.000000, u1266
1.000000, u1267
1.000000, u1268
1.000000, u1269
1.000000, u1270
1.000000, u1271
1.000000, u1272
1.000000, u1273
1.000000, u1274
1.000000, u1275
1.000000, u1276
1.000000, u1277
1.000000, u1278
1.000000, u1279
1.000000, u1280
1.000000, u1283
1.000000, u1287
1.000000, u1289
1.000000, u1290
1.000000, u1291
1.000000, u1292
1.000000, u1293
1.000000, u1294
1.000000, u1295
1.000000, u1296
1.000000, u1297
1.000000, u1298
1.000000, u1299
1.000000, u1300
1.000000, u1301
1.000000, u1304
1.000000, u1308
1.000000, u1310
1.000000, u1311
1.000000, u1312
1.000000, u1313
1.000000, u1314
1.000000, u1316
1.000000, u1317
1.000000, u1318
1.000000, u1319
1.000000, u1320
1.000000, u1321
1.000000, u1322
1.000000, u1325
1.000000, u1327
1.000000, u1329
1.000000, u1331
1.000000, u1332
1.000000, u1333
1.000000, u1334
1.000000, u1335
1.000000, u1336
1.000000, u1337
1.000000, u1338
1.000000, u1339
1.000000, u1340
1.000000, u1341
1.000000, u1342
1.000000, u1343
1.000000, u1346
1.000000, u1348
1.000000, u1349
1.000000, u1350
1.000000, u1351
1.000000, u1352
1.000000, u1353
1.000000, u1354
1.000000, u1355
1.000000, u1356
1.000000, u1357
1.000000, u1358
1.000000, u1359
1.000000, u1360
1.000000, u1361
1.000000, u1362
1.000000, u1363
1.000000, u1364
1.000000, u1367
1.000000, u1371
1.000000, u1372
1.000000, u1373
1.000000, u1374
1.000000, u1375
1.000000, u1376
1.000000, u1377
1.000000, u1378
1.000000, u1379
1.000000, u1380
1.000000, u1381
1.000000, u1382
1.000000, u1383
1.000000, u1384
1.000000, u1385
1.000000, u1388
1.000000, u1392
1.000000, u1393
1.000000, u1394
1.000000, u1395
1.000000, u1396
1.000000, u1397
1.000000, u1398
1.000000, u1399
1.000000, u1400
1.000000, u1401
1.000000, u1402
1.000000, u1403
1.000000, u1404
1.000000, u1405
1.000000, u1406
1.000000, u1409
1.000000, u1411
1.000000, u1413
1.000000, u1414
1.000000, u1415
1.000000, u1416
1.000000, u1417
1.000000, u1418
1.000000, u1419
1.000000, u1420
1.000000, u1421
1.000000, u1422
1.000000, u1423
1.000000, u1424
1.000000, u1425
1.000000, u1426
1.000000, u1427
1.000000, u1430
1.000000, u1434
1.000000, u1435
1.000000, u1436
1.000000, u1437
1.000000, u1439
1.000000, u1440
1.000000, u1441
1.000000, u1442
1.000000, u1443
1.000000, u1444
1.000000, u1445
1.000000, u1446
1.000000, u1447
1.000000, u1448
1.000000, u1451
1.000000, u1452
1.000000, u1453
1.000000, u1454
1.000000, u1455
1.000000, u1456
1.000000, u1457
1.000000, u1458
1.000000, u1459
1.000000, u1460
1.000000, u1461
1.000000, u1462
1.000000, u1463
1.000000, u1464
1.000000, u1465
1.000000, u1466
1.000000, u1467
1.000000, u1468
1.000000, u1469
1.000000, u1472
1.000000, u1473
1.000000, u1474
1.000000, u1475
1.000000, u1476
1.000000, u1477
1.000000, u1478
1.000000, u1479
1.000000, u1480
1.000000, u1481
1.000000, u1482
1.000000, u1483
1.000000, u1484
1.000000, u1485
1.000000, u1486
1.000000, u1487
1.000000, u1488
1.000000, u1489
1.000000, u1490
1.000000, u1493
1.000000, u1494
1.000000, u1495
1.000000, u1496
1.000000, u1497
1.000000, u1498
1.000000, u1499
1.000000, u1500
1.000000, u1501
1.000000, u1502
1.000000, u1503
1.000000, u1504
1.000000, u1505
1.000000, u1506
1.000000, u1507
1.000000, u1508
1.000000, u1509
1.000000, u1510
1.000000, u1511
1.000000, u1514
1.000000, u1515
1.000000, u1516
1.000000, u1517
1.000000, u1518
1.000000, u1519
1.000000, u1520
1.000000, u1521
1.000000, u1522
1.000000, u1523
1.000000, u1524
1.000000, u1525
1.000000, u1526
1.000000, u1527
1.000000, u1528
1.000000, u1529
1.000000, u1530
1.000000, u1531
1.000000, u1532
1.000000, u1536
1.000000, u1537
1.000000, u1538
1.000000, u1539
1.000000, u1540
1.000000, u1541
1.000000, u1542
1.000000, u1543
1.000000, u1544
1.000000, u1545
1.000000, u1546
1.000000, u1547
1.000000, u1548
1.000000, u1549
1.000000, u1550
1.000000, u1551
1.000000, u1552
1.000000, u1553
1.000000, u1556
1.000000, u1557
1.000000, u1558
1.000000, u1559
1.000000, u1560
1.000000, u1561
1.000000, u1562
1.000000, u1563
1.000000, u1564
1.000000, u1565
1.000000, u1566
1.000000, u1567
1.000000, u1568
1.000000, u1569
1.000000, u1570
1.000000, u1571
1.000000, u1572
1.000000, u1573
1.000000, u1574
1.000000, u1577
1.000000, u1578
1.000000, u1579
1.000000, u1580
1.000000, u1581
1.000000, u1582
1.000000, u1583
1.000000, u1584
1.000000, u1585
1.000000, u1586
1.000000, u1587
1.000000, u1588
1.000000, u1589
1.000000, u1590
1.000000, u1591
1.000000, u1592
1.000000, u1593
1.000000, u1594
1.000000, u1595
1.000000, u1598
1.000000, u1599
1.000000, u1600
1.000000, u1601
1.000000, u1602
1.000000, u1603
1.000000, u1604
1.000000, u1605
1.000000, u1606
1.000000, u1607
1.000000, u1608
1.000000, u1609
1.000000, u1610
1.000000, u1611
1.000000, u1612
1.000000, u1613
1.000000, u1614
1.000000, u1615
1.000000, u1616
1.000000, u1619
1.000000, u1620
1.000000, u1621
1.000000, u1622
1.000000, u1623
1.000000, u1624
1.000000, u1625
1.000000, u1626
1.000000, u1627
1.000000, u1628
1.000000, u1629
1.000000, u1630
1.000000, u1631
1.000000, u1632
1.000000, u1633
1.000000, u1634
1.000000, u1635
1.000000, u1636
1.000000, u1637
1.000000, u1640
1.000000, u1641
1.000000, u1642
1.000000, u1643
1.000000, u1644
1.000000, u1645
1.000000, u1646
1.000000, u1647
1.000000, u1648
1.000000, u1649
1.000000, u1650
1.000000, u1651
1.000000, u1652
1.000000, u1653
1.000000, u1654
1.000000, u1655
1.000000, u1656
1.000000, u1657
1.000000, u1658
1.000000, u1662
1.000000, u1663
1.000000, u1664
1.000000, u1665
1.000000, u1666
1.000000, u1667
1.000000, u1668
1.000000, u1669
1.000000, u1670
1.000000, u1671
1.000000, u1672
1.000000, u1673
1.000000, u1674
1.000000, u1675
1.000000, u1676
1.000000, u1677
1.000000, u1678
1.000000, u1679
1.000000, u1682
1.000000, u1683
1.000000, u1684
1.000000, u1685
1.000000, u1686
1.000000, u1687
1.000000, u1688
1.000000, u1689
1.000000, u1690
1.000000, u1691
1.000000, u1692
1.000000, u1693
1.000000, u1694
1.000000, u1695
1.000000, u1696
1.000000, u1697
1.000000, u1698
1.000000, u1699
1.000000, u1700
1.000000, u1703
1.000000, u1704
1.000000, u1705
1.000000, u1707
1.000000, u1708
1.000000, u1709
1.000000, u1710
1.000000, u1711
1.000000, u1712
1.000000, u1713
1.000000, u1714
1.000000, u1715
1.000000, u1716
1.000000, u1717
1.000000, u1718
1.000000, u1719
1.000000, u1720
1.000000, u1721
1.000000, u1724
1.000000, u1725
1.000000, u1726
1.000000, u1727
1.000000, u1728
1.000000, u1729
1.000000, u1730
1.000000, u1731
1.000000, u1732
1.000000, u1733
1.000000, u1734
1.000000, u1735
1.000000, u1736
1.000000, u1737
1.000000, u1738
1.000000, u1739
1.000000, u1740
1.000000, u1741
1.000000, u1742
1.000000, u1745
1.000000, u1746
1.000000, u1747
1.000000, u1748
1.000000, u1749
1.000000, u1750
1.000000, u1751
1.000000, u1752
1.000000, u1753
1.000000, u1754
1.000000, u1755
1.000000, u1756
1.000000, u1757
1.000000, u1758
1.000000, u1759
1.000000, u1760
1.000000, u1761
1.000000, u1762
1.000000, u1763
1.000000, u1766
1.000000, u1767
1.000000, u1768
1.000000, u1769
1.000000, u1770
1.000000, u1771
1.000000, u1772
1.000000, u1773
1.000000, u1774
1.000000, u1775
1.000000, u1776
1.000000, u1777
1.000000, u1778
1.000000, u1779
1.000000, u1780
1.000000, u1781
1.000000, u1782
1.000000, u1783
1.000000, u1784
1.000000, u1787
1.000000, u1788
1.000000, u1789
1.000000, u1790
1.000000, u1791
1.000000, u1792
1.000000, u1793
1.000000, u1794
1.000000, u1795
1.000000, u1796
1.000000, u1797
1.000000, u1798
1.000000, u1799
1.000000, u1800
1.000000, u1801
1.000000, u1802
1.000000, u1803
1.000000, u1804
1.000000, u1805
1.000000, u1808
1.000000, u1809
1.000000, u1810
1.000000, u1811
1.000000, u1812
1.000000, u1813
1.000000, u1814
1.000000, u1815
1.000000, u1816
1.000000, u1817
1.000000, u1818
1.000000, u1819
1.000000, u1820
1.000000, u1821
1.000000, u1822
1.000000, u1823
1.000000, u1824
1.000000, u1825
1.000000, u1826
1.000000, u1830
1.000000, u1831
1.000000, u1832
1.000000, u1833
1.000000, u1834
1.000000, u1835
1.000000, u1836
1.000000, u1837
1.000000, u1838
1.000000, u1839
1.000000, u1840
1.000000, u1841
1.000000, u1842
1.000000, u1843
1.000000, u1844
1.000000, u1845
1.000000, u1846
1.000000, u1847
1.000000, u1851
1.000000, u1852
1.000000, u1853
1.000000, u1854
1.000000, u1855
1.000000, u1856
1.000000, u1857
1.000000, u1858
1.000000, u1859
1.000000, u1860
1.000000, u1861
1.000000, u1862
1.000000, u1863
1.000000, u1864
1.000000, u1865
1.000000, u1866
1.000000, u1867
1.000000, u1868
1.000000, u1872
1.000000, u1873
1.000000, u1874
1.000000, u1875
1.000000, u1876
1.000000, u1877
1.000000, u1878
1.000000, u1879
1.000000, u1880
1.000000, u1881
1.000000, u1882
1.000000, u1883
1.000000, u1884
1.000000, u1885
1.000000, u1886
1.000000, u1887
1.000000, u1888
1.000000, u1889
1.000000, u1893
1.000000, u1894
1.000000, u1895
1.000000, u1896
1.000000, u1897
1.000000, u1898
1.000000, u1899
1.000000, u1900
1.000000, u1901
1.000000, u1902
1.000000, u1903
1.000000, u1904
1.000000, u1905
1.000000, u1906
1.000000, u1907
1.000000, u1908
1.000000, u1909
1.000000, u1910
1.000000, u1914
1.000000, u1915
1.000000, u1916
1.000000, u1917
1.000000, u1918
1.000000, u1919
1.000000, u1920
1.000000, u1921
1.000000, u1922
1.000000, u1923
1.000000, u1924
1.000000, u1925
1.000000, u1926
1.000000, u1927
1.000000, u1928
1.000000, u1929
1.000000, u1930
1.000000, u1931
1.000000, u1935
1.000000, u1936
1.000000, u1937
1.000000, u1938
1.000000, u1939
1.000000, u1940
1.000000, u1941
1.000000, u1942
1.000000, u1943
1.000000, u1944
1.000000, u1945
1.000000, u1946
1.000000, u1947
1.000000, u1948
1.000000, u1949
1.000000, u1950
1.000000, u1951
1.000000, u1952
1.000000, u1956
1.000000, u1957
1.000000, u1958
1.000000, u1959
1.000000, u1960
1.000000, u1961
1.000000, u1962
1.000000, u1963
1.000000, u1964
1.000000, u1965
1.000000, u1966
1.000000, u1967
1.000000, u1968
1.000000, u1969
1.000000, u1970
1.000000, u1971
1.000000, u1972
1.000000, u1973
1.000000, u1977
1.000000, u1978
1.000000, u1979
1.000000, u1980
1.000000, u1981
1.000000, u1982
1.000000, u1983
1.000000, u1984
1.000000, u1985
1.000000, u1986
1.000000, u1987
1.000000, u1988
1.000000, u1989
1.000000, u1990
1.000000, u1991
1.000000, u1992
1.000000, u1993
1.000000, u1994
1.000000, u1998
1.000000, u1999
1.000000, u2000
1.000000, u2001
1.000000, u2002
1.000000, u2003
1.000000, u2004
1.000000, u2005
1.000000, u2006
1.000000, u2007
1.000000, u2008
1.000000, u2009
1.000000, u2010
1.000000, u2011
1.000000, u2012
1.000000, u2013
1.000000, u2014
1.000000, u2015
1.000000, u2019
1.000000, u2020
1.000000, u2021
1.000000, u2022
1.000000, u2023
1.000000, u2024
1.000000, u2025
1.000000, u2026
1.000000, u2027
1.000000, u2028
1.000000, u2029
1.000000, u2030
1.000000, u2031
1.000000, u2032
1.000000, u2033
1.000000, u2034
1.000000, u2035
1.000000, u2036
1.000000, u2040
1.000000, u2041
1.000000, u2042
1.000000, u2043
1.000000, u2044
1.000000, u2045
1.000000, u2046
1.000000, u2047
1.000000, u2048
1.000000, u2049
1.000000, u2050
1.000000, u2051
1.000000, u2052
1.000000, u2053
1.000000, u2054
1.000000, u2055
1.000000, u2056
1.000000, u2057
1.000000, u2061
1.000000, u2062
1.000000, u2063
1.000000, u2064
1.000000, u2065
1.000000, u2066
1.000000, u2067
1.000000, u2068
1.000000, u2069
1.000000, u2070
1.000000, u2071
1.000000, u2072
1.000000, u2073
1.000000, u2074
1.000000, u2075
1.000000, u2076
1.000000, u2077
1.000000, u2078
1.000000, u2082
1.000000, u2083
1.000000, u2084
1.000000, u2085
1.000000, u2086
1.000000, u2087
1.000000, u2088
1.000000, u2089
1.000000, u2090
1.000000, u2091
